5.269050,0.910302,-0.177233,3.362032,5.701143,3.573358,1.740811,0.638931,0.319443,0.331461,0.258037,0.143482,
6.572788,-0.151207,-1.370294,3.175444,4.480495,1.905060,2.207395,2.105469,0.290732,-0.342843,-0.039209,0.173890,
5.828835,2.347398,1.046668,3.992546,5.902905,2.465307,-0.727121,-0.511263,0.605988,-0.106333,-0.023171,-0.085135,
7.475979,-3.093165,-3.543326,3.146702,1.255480,-2.312463,0.775895,2.883331,1.613707,-0.474402,-0.177688,0.115513,
4.173844,2.953609,2.725190,2.948154,3.972281,2.791241,2.229635,1.442703,0.781598,0.335786,0.246853,0.120401,
5.172701,0.714699,-0.026940,-1.164292,4.617546,1.684989,1.952350,1.262538,0.629717,0.043592,-0.318998,0.039847,
5.226978,3.810074,2.149754,1.431414,5.906512,-0.495750,0.811038,-1.049935,-0.474353,-0.294691,-0.385418,0.054320,
7.894491,0.055596,-0.420277,1.585824,-0.691344,0.126065,2.526586,1.760758,-0.231296,-0.394479,-0.053778,-0.054924,
5.950146,-0.057094,-3.528773,2.186057,5.542280,2.636143,2.098286,0.006802,0.272042,-0.151664,0.014567,0.072238,
6.161661,1.674925,0.089452,2.447637,2.416878,0.305314,1.673174,2.597234,1.118686,0.307403,0.164890,0.140227,
6.254523,2.019418,2.406227,5.805518,3.724840,-0.603936,0.200870,0.797104,0.034508,-0.723627,-0.212766,0.033205,
7.866865,1.605204,-1.064287,1.024877,1.384599,-2.330985,-1.708866,-0.546084,0.137682,-0.233580,-0.325489,0.004041,
4.242151,1.000252,0.384726,0.974514,4.094219,2.358865,3.126470,-0.314366,0.612253,0.220071,-0.069599,0.135372,
4.209761,0.857879,1.773370,-0.291713,2.515647,-1.600940,1.332415,1.644452,1.127065,0.632126,-0.242253,0.061897,
6.510927,1.665413,-2.260903,0.404260,4.721007,0.028727,0.195420,-1.779374,0.028959,0.170194,-0.155489,-0.010902,
-4.009414,0.478571,3.173816,1.892716,-1.249016,1.794133,2.635352,-1.223222,0.523165,0.369114,0.138185,-0.013577,
5.375144,0.649046,-1.531472,1.359993,5.015285,3.327936,0.299532,0.346720,0.532822,0.179770,0.116096,-0.010476,
7.193468,-0.387973,-1.586648,2.037728,2.307224,1.490868,2.973098,2.205349,-0.078458,-0.570649,-0.016297,0.111037,
6.000095,2.921152,1.611210,3.836220,4.486189,1.535180,-0.195461,-0.112257,0.101497,-0.480289,-0.130982,-0.015630,
8.130802,-0.008637,-2.426250,2.361582,2.140896,-0.820207,0.104291,1.238831,0.978933,0.028494,0.048958,0.099374,
4.412347,3.861656,4.094842,3.245249,3.268730,2.278846,1.519324,0.426907,0.264590,0.116375,0.167152,0.024813,
6.119976,1.084503,-0.647266,-1.356526,2.893596,0.833870,1.532248,1.450143,0.840513,0.323681,-0.145266,0.019254,
5.530636,2.917860,2.230134,1.179126,3.482129,0.966758,-0.200022,-1.603128,-0.561260,-0.309528,-0.152738,-0.000648,
8.334343,-0.165592,-0.450184,1.719811,-1.784424,-1.851239,0.893655,1.199479,0.005256,-0.225569,0.024795,-0.003837,
6.220109,-2.404272,-1.759829,3.759532,3.697919,2.536247,2.438922,0.450965,-0.599291,-0.198631,0.306265,0.062258,
6.344868,2.741192,0.537824,0.986255,1.323816,0.405725,1.298034,1.796285,0.898600,0.421625,0.170424,0.069747,
6.770436,2.700825,1.565203,3.156508,2.466187,-0.904593,-0.183999,0.280231,-0.354481,-0.837414,-0.279722,0.056567,
7.775855,2.473600,0.297259,1.260190,0.123818,-2.032640,-0.595845,0.811117,0.220405,-0.456571,-0.165590,0.042828,
5.129963,2.696179,1.012673,0.054335,1.988691,2.396879,2.462721,0.963862,0.642531,0.538196,0.173254,0.061594,
5.560031,0.980676,-0.915334,-1.658996,2.182004,-1.598127,0.543259,0.533637,0.619287,0.361061,-0.240238,0.021913,
6.335267,1.330192,-2.148660,0.814527,2.216292,0.511860,0.792066,-0.935131,0.068703,-0.223786,0.005257,-0.092325,
0.386514,-2.368854,-0.228715,0.931682,-0.599220,-0.524702,1.999181,0.358893,0.730626,0.373674,0.003642,-0.048539,
